'neXtquotidiano', 2, u'Antonello #Rizza : il candidato alle #Regionali in Sicilia arrestato https://www. nextquotidiano.it/antonello-rizz a-candidato-alle-regionali-sicilia-arrestato/ \u2026', u'#Rizza #Regionali'
'rossellavilardi', 7, u'A Marineo, il mio messaggio per voi insieme a @PediciniM5S portavoce #m5s in Europa! Grazie :-) https:// m.facebook.com/story.php?stor y_fbid=10155769097344304&id=360817574303 \u2026 #regionaliSicilia', u'#m5s #regionaliSicilia'
'M5S_Spagna', 10, 'Il #meetup di #Madrid appoggia la candidatura di #Cancelleri in #Sicilia per le #elezioni #regionali . #SceglieteIlFuturo #M5S #NoCompromise pic.twitter.com/Q70OKfg5SE', '#meetup #Madrid #Cancelleri #Sicilia #elezioni #regionali #SceglieteIlFuturo #M5S #NoCompromise'
'rossellavilardi', 2, u'Siamo gi\xe0 al Barbagianni Art Pub a Marineo, vi aspettiamo! #regionaliSicilia @sicilia5stelle #m5s #Palermo', u'#regionaliSicilia #m5s #Palermo'
'avvFbianchini', 0, u'#forumfamiglie #regionali #elezioni #sicilia #politichefamiliari #fattorefamiglia #famiglienumerose https:// twitter.com/dariomicalizio /status/915658417460666368 \u2026', u'#forumfamiglie #regionali #elezioni #sicilia #politichefamiliari #fattorefamiglia #famiglienumerose'
'uzupetru', 4, u'#RegionaliSicilia #Cancelleri a 1cm. dalla vittoria! #M5S torna in piazza. #ottoemezzo http:// gds.it/2017/10/12/reg ionali-rush-finale-di-m5s-in-50-piazze-fino-al-3-novembre_740568/?utm_medium=feed&utm_source=twitter.com&utm_campaign=Feed%3A+gds_twitter_feed \u2026 pic.twitter.com/u8DLWki81w', u'#RegionaliSicilia #Cancelleri #M5S #ottoemezzo'
'HuffPostItalia', 2, 'Una croce su #Crocetta : il Governatore della Sicilia escluso dalle elezioni regionali http:// huffp.st/yHENc2M pic.twitter.com/nEIyDryCzE', '#Crocetta'
'peppegiustolisi', 2, u'#RegionaliSicilia : il Tar di Palermo respinge il ricorso, #Crocetta fuori dalle elezioni.Ora \xe8 pronto per aprire la nuova Arena di #Giletti .', u'#RegionaliSicilia #Crocetta #Giletti'
'peppegiustolisi', 2, 'Regionali #Sicilia : il Tar di Palermo respinge il ricorso, #Crocetta fuori dalle elezioni. A conclusione di una rivoluzione di chiacchiere.', '#Sicilia #Crocetta'
'rossellavilardi', 20, 'E dopo #scuolavincemafia ci vediamo a Marineo dalle 20 al Barbagianni Art Pub. Venite a conoscerci! #regionaliSicilia #m5s #sicilia pic.twitter.com/ynZnVZgDDi', '#scuolavincemafia #regionaliSicilia #m5s #sicilia'
'soniabetz1', 4, 'Aggiungi un posto in lista, #Musumeci #RegionaliSicilia Gli impresentabili pic.twitter.com/ObW5tqRXOU', '#Musumeci #RegionaliSicilia'
'UnioneSarda', 0, '#Sicilia , il tar di #Palermo respinge il ricorso: #Crocetta fuori dalle Regionali http:// tinyurl.com/yd2yg7qe', '#Sicilia #Palermo #Crocetta'
'saulcaia', 0, u'Tra #Impresentabili e #parentopoli , le #regionali in #Sicilia promettono bene! #elesicilia http://www. lastampa.it/2017/10/11/ita lia/politica/la-sicilia-a-stelle-parenti-e-portaborse-nella-lista-cancelleri-o2fVT9Ge6fcqbQg3is8XAN/pagina.html \u2026', u'#Impresentabili #parentopoli #regionali #Sicilia #elesicilia'
'federainbow', 0, u'http://www. oggipalermo.it/2017/10/13/par tinico-massimo-dalema-sostegno-del-candidato-alla-presidenza-della-regione-claudio-fava/ \u2026 #Fava #Regionali #Sicilia', u'#Fava #Regionali #Sicilia'
'GDS_it', 1, u"#regionali #sicilia L' #Antimafia a #Palermo , @ClaudioFava consegna un promemoria su\u2026 http:// gds.it/2017/10/13/lan timafia-a-palermo-fava-consegna-un-promemoria-su-candidature-video_740881/?utm_medium=feed&utm_source=twitter.com&utm_campaign=Feed%3A+gds_twitter_feed \u2026 pic.twitter.com/hZnREguDMK", u'#regionali #sicilia #Antimafia #Palermo'
'MarioBarresi', 0, u'@Musumeci_Staff @FlaviaFama82 @DiventeraB @SoniaAlfano #regionali #sicilia http://www. lasicilia.it/news/politica/ 113861/legalita-musumeci-all-attacco-rilancia-sull-antimafia-con-lui-la-figlia-di-fama.html \u2026', u'#regionali #sicilia'
'gioatriz', 7, 'Regionali Sicilia .Demopolis : Musumeci 35%, Cancelleri 32%, Micari 22%. Ancora un piccolo sforzo e i leghisti non entreranno in Sicilia #M5S', '#M5S'
'GDS_it', 1, u'#regionali #sicilia , via alle domande per i posti di #scrutatore : le procedure http:// gds.it/2017/10/13/reg ionali-via-alle-domande-per-i-posti-di-scrutatore-le-procedure_740648/?utm_medium=feed&utm_source=twitter.com&utm_campaign=Feed%3A+gds_twitter_feed \u2026 pic.twitter.com/ryCsNSw3wW', u'#regionali #sicilia #scrutatore'
'villino', 4, 'Sondaggio #Demopolis in esclusiva per il Giornale di Sicilia #regionalisicilia #elezioni @Musumeci_Staff e @GiancarloCanc allo sprint pic.twitter.com/yZdrG9RtVf', '#Demopolis #regionalisicilia #elezioni'
'lasiciliait', 0, "#Regionali in Sicilia , arriva l' #Antimafia per passare le liste al setaccio http:// fb.me/JEkTahKu", '#Regionali #Antimafia'
'Si24it', 0, u'#Regionali Sicilia , game over per #Crocetta . La lista #Micari rester\xe0 fuori a #Messina http://www. si24.it/?p=415782 pic.twitter.com/rFJedNA8g0', u'#Regionali #Crocetta #Micari #Messina'
'uzupetru', 2, u'#RegionaliSicilia per #crocetta un #ciaone AFFONDA IL #PD #tagadala7 http://www. mondopalermo.it/news/regionali -crocetta-resta-fuori-dalla-competizione-il-tar-boccia-il-ricorso/ \u2026', u'#RegionaliSicilia #crocetta #ciaone #PD #tagadala7'
'JonicaReporter', 0, 'http://www. jonicareporter.it #politica #regionali #Sicilia #udc #catenodelucasindacomessina Domani venerdi 13 alle... http:// fb.me/DnJZ4i8j', '#politica #regionali #Sicilia #udc #catenodelucasindacomessina'
'MarioBarresi', 1, '#Regionali sul tavolo dell\'Antimafia esposti e carte sugli impresentabili (pubblicato ieri su "La Sicilia " a pag. 2) http:// bit.ly/2kKhiFc', '#Regionali'
'ElviraAmata', 1, 'Adesso su @TremediaMessina canale 112 del digitale terrestre per parlare di #Sicilia e sviluppo| #regionalisicilia #RegionaliSicilia2017 pic.twitter.com/bQydUKvYCv', '#Sicilia #regionalisicilia #RegionaliSicilia2017'
'Ellisbell89', 0, u'Quale sar\xe0 il risultato dei controlli della #Commissione #Antimafia ? #regionalisicilia #regionali2017 #elezioni http:// normanno.com/regionali-2017 /elezioni-regionali-sicilia-2017-micari-rimonta-commissione-antimafia/ \u2026', u'#Commissione #Antimafia #regionalisicilia #regionali2017 #elezioni'
'GDS_it', 0, u'"Liste pulite" alle #Regionali , da venerd\xec l\'Antimafia in #Sicilia http:// gds.it/2017/10/11/lis te-pulite-alle-regionali-da-venerdi-lantimafia-in-sicilia_739751/?utm_medium=feed&utm_source=twitter.com&utm_campaign=Feed%3A+gds_twitter_feed \u2026 pic.twitter.com/sEjTwVDfj4', u'#Regionali #Sicilia'
'radio_med', 0, '#elezioni #sicilia Elezioni regionali : escluse le liste di Busalacchi , Lo Iacono e Reale http:// fb.me/zbZoQaJ2', '#elezioni #sicilia'
'pietrogiangrass', 0, u'#Regionali , da Gioved\xec al via le adesioni per #scrutinatori . https://www. facebook.com/pietrogiangras so/posts/1460790867290015 \u2026 #Elezioni #Sicilia', u'#Regionali #scrutinatori #Elezioni #Sicilia'
'CarloSantaroni', 0, u'Regionali #Sicilia , il tribunale sospende le primarie on line. Ma #M5S va avanti lo stesso http:// palermo.repubblica.it/politica/2017/ 09/19/news/regionali_sicilia_il_tribunale_sospese_le_primarie_on-line_di_5stelle-175897181/ \u2026 via @repubblica #fiducia', u'#Sicilia #M5S #fiducia'
'NuovoSud', 0, '#Regionali in #Sicilia , i candidati restano cinque: tre sono stati esclusi http:// ow.ly/6OoH30fLxER #10ottobre', '#Regionali #Sicilia #10ottobre'
'lasiciliait', 0, u'#Regionali in Sicilia , esclusi tre candidati per \u201cirregolarit\xe0\u201d nei listini http:// fb.me/2poXO7psw', u'#Regionali'
'Reset_Italia', 0, u'Il M5s presenta lista #impresentabili in #Sicilia , eccola http://www. beppegrillo.it/immagini/immag ini/ListaImpresentabiliSicilia.pdf \u2026 #elezioniSicilia #regionali', u'#impresentabili #Sicilia #elezioniSicilia #regionali'
'acqu_marina', 1, 'https:// youtu.be/8icAHE1zR4k Intervista di @KlausDavi a #Giarrusso #M5S #RegionaliSicilia **DA ASCOLTARE**', '#Giarrusso #M5S #RegionaliSicilia'
'renatosouvarine', 0, 'Vedi consiglieri regionali in Sicilia che,dal PD,traslocano in #Forzaitalia .:-)))', '#Forzaitalia'
'V_Mazzotta', 0, 'Per chi vota alle #Regionali in #Sicilia questi sono i #candidati di #Musumeci . Scegliete chi volete che... http:// fb.me/CJaClPk8', '#Regionali #Sicilia #candidati #Musumeci'
'Sabina1956', 3, u'#regionaliSicilia , da #PD a #FI , gli impresentabili. https:// twitter.com/gioatriz/statu s/917387796473696257 \u2026', u'#regionaliSicilia #PD #FI'
'Sabina1956', 1, u'. #regionaliSicilia , la sagra degli #indagati . Piuttosto #sceglieteilfuturo #M5S #onest\xe0 #CancelleriPresidente https:// twitter.com/gioatriz/statu s/916778243440640000 \u2026', u'#regionaliSicilia #indagati #sceglieteilfuturo #M5S #onest #CancelleriPresidente'
'jkat__', 0, '#SceglieteIlFuturo #CancelleriPresidente #M5S #RegionaliSicilia pic.twitter.com/1fBKCOxM0i', '#SceglieteIlFuturo #CancelleriPresidente #M5S #RegionaliSicilia'
'Wikileaks_Ita', 0, u'Regionali Sicilia , \u201cCon #Micari e #Musumeci uomini legati alla mafia\u201d. E fa i nomi di candidati di #Pd e... http:// fb.me/985A4ppzW', u'#Micari #Musumeci #Pd'
'Corinne_DiMulo', 2, 'Intervista a #RobertoLaRosa candidato alla presidenza con #SicilianiLiberi #zes #RegionaliSicilia https:// youtu.be/0mGg3f4Y7fI', '#RobertoLaRosa #SicilianiLiberi #zes #RegionaliSicilia'
'Sabina1956', 0, 'Hanno una grande occasione, speriamo non la sprechino. #RegionaliSicilia #CancelleriPresidente', '#RegionaliSicilia #CancelleriPresidente'
'formichenews', 0, "Tutti gli schieramenti alle #elezioni regionali in Sicilia . L'articolo di Pierangelo Bonanno http:// ht.ly/Yw7W30fIKEQ", '#elezioni'
'malgradotuttobl', 0, u'#RegionaliSicilia #elesicilia #domenicalive #Renzi #Berlusconi #Musumeci #Cancelleri #Ars #Palermo #Catania #Alfano https:// twitter.com/malgradotuttob l/status/916960294244667392 \u2026', u'#RegionaliSicilia #elesicilia #domenicalive #Renzi #Berlusconi #Musumeci #Cancelleri #Ars #Palermo #Catania #Alfano'
'GilliFab', 0, u'#DanielaSantanch\xe8 : "Sono sicura, in #Sicilia vince #Musumeci !" Gliel\'ha detto #Fassino . #Regionali #Sicilia #8ottobre', u'#DanielaSantanch #Sicilia #Musumeci #Fassino #Regionali #Sicilia #8ottobre'
'rcatania68', 0, u'#regionalisicilia : La #Boschi : "se fossi siciliana voterei #Micari " Beh non credo ci siano dubbi, il #pd di #Renzi in Sicilia ha gi\xe0 perso!', u'#regionalisicilia #Boschi #Micari #pd #Renzi'
'notiveri', 1, u'Tutti gli schieramenti alle #elezioni regionali in #Sicilia : Il prossimo 5 novembre in Sicilia si decider\xe0 chi sar\xe0\u2026 http:// formiche.net/2017/10/08/sch ieramenti-elezioni-sicilia/?utm_source=dlvr.it&utm_medium=twitter \u2026 pic.twitter.com/rV8WeZCPeP', u'#elezioni #Sicilia'
'GDS_it', 0, u'Il sindaco di #PrioloGargallo in corsa alle #Regionali #Sicilia : "I miei processi? Per\u2026 http:// siracusa.gds.it/2017/10/08/il- sindaco-di-priolo-in-corsa-alle-regionali-i-miei-processi-per-legge-posso-candidarmi_737999/?utm_medium=feed&utm_source=twitter.com&utm_campaign=Feed%3A+gds_twitter_feed \u2026 pic.twitter.com/pqjmbmGZlF', u'#PrioloGargallo #Regionali #Sicilia'
'francesco_scoma', 3, "Con Musumeci e micciche ' , per vincere #elezioni regionali sicilia 2017, @forza_italia , @ForzaItaliaArs , @forzasilvioit , @Fi_Pdl_Senato pic.twitter.com/LXjymRdYo8", '#elezioni'
'rossellavilardi', 0, u'Sono in diretta ora da Villabate, seguitemi qui: https:// m.facebook.com/story.php?stor y_fbid=10155750280444304&id=360817574303 \u2026 #regionaliSicilia #m5s #palermo', u'#regionaliSicilia #m5s #palermo'
'rossellavilardi', 0, 'Fra pochissimo ci vediamo tutti a #Villabate ! Alle 17 in via Giulio Cesare 8 coi candidati #m5s alle prossime #regionaliSicilia ! #palermo pic.twitter.com/jnoFosAiyB', '#Villabate #m5s #regionaliSicilia #palermo'
'MannaAniello', 1, 'Elezioni Regionali in SICILIA - CATANIA........Ecco i Candidati #M5S pic.twitter.com/eV4UyLw5W4', '#M5S'
'GDS_it', 0, u'Regionali , Beppe Grillo lancia l\'appello " Sicilia il quartier generale del #M5S " http:// gds.it/2017/10/07/reg ionali-beppe-grillo-lancia-lappello-sicilia-il-quartier-generale-del-m5s_737754/?utm_medium=feed&utm_source=twitter.com&utm_campaign=Feed%3A+gds_twitter_feed \u2026 pic.twitter.com/w35i7HndRY', u'#M5S'
'ToninoMoscatt', 3, '#regionali In giro per la #Sicilia a sostegno dei candidati del Partito democratico e #Micaripresidente pic.twitter.com/mxM8FGabIW', '#regionali #Sicilia #Micaripresidente'
'JonicaReporter', 0, u'http://www. jonicareporter.it #Regionali #DeLuca ll leader di Sicilia Vera Cateno De Luca aprir\xe0 la campagna... http:// fb.me/2pbhqVNWj', u'#Regionali #DeLuca'
'GaspareStabile', 0, u'#Regionali in #Sicilia , liste presentate. Ecco gli sconfitti a Trapani, gi\xe0 prima di votare http://www. tp24.it/2017/10/07/pol itica/regionali-sicilia-liste-presentate-ecco-sconfitti-trapani-prima-votare/113733#.WdiGPrWAhy4.twitter \u2026 @DavideDiStefan', u'#Regionali #Sicilia #'
'gallo_dario', 0, u'Dal #centrosinistra a #Musumeci #Regionali , #saltafosso #lastminute - Live Sicilia http:// livesicilia.it/2017/10/06/dal -centrosinistra-a-musumeci-regionali-saltafosso-last-minute_894529/ \u2026', u'#centrosinistra #Musumeci #Regionali #saltafosso #lastminute'
'lasiciliait', 0, '#Regionali , ecco i #listini dei sette candidati alla Presidenza #Sicilia http:// fb.me/5yQH7xZIh', '#Regionali #listini #Sicilia'
'Sabina1956', 1, u'#regionaliSicilia #m5sSicilia #sicilia5Stelle https:// twitter.com/rossellavilard i/status/914459847244042240 \u2026', u'#regionaliSicilia #m5sSicilia #sicilia5Stelle'
'Sabina1956', 2, u'#regionaliSicilia #m5sSicilia #sicilia5Stelle https:// twitter.com/GiuliaDiVita/s tatus/915499781165809664 \u2026', u'#regionaliSicilia #m5sSicilia #sicilia5Stelle'
'michiamofenice', 0, u'Regionali Sicilia , strategia #m5s : attacchi a Musumeci con slogan e campagne web http:// palermo.repubblica.it/politica/2017/ 10/06/foto/la_strategia_5_stelle_attacchi_a_musumeci_con_slogan_e_campagne_social-177484353/ \u2026 via @repubblica', u'#m5s'
'mantynsky_', 0, 'Ehm ehm... #Micari annacati con le liste che ce ne dobbiamo andare a casa #elezioniregionali #regionalisicilia #sicilia', '#Micari #elezioniregionali #regionalisicilia #sicilia'
'etnahitech', 0, 'Passiamo da spettatori della politica a cittadini attivi e le cose cambieranno @GiancarloCanc #regionali in #Sicilia pic.twitter.com/NC8VBqFYXK', '#regionali #Sicilia'
'etnahitech', 0, 'Abbiamo bisogno di un rinnovo di chi ci rappresenta @luigidimaio #regionali in #Sicilia pic.twitter.com/x4zFfUwdIU', '#regionali #Sicilia'
'etnahitech', 0, '#regionali in #Sicilia @GiancarloCanc e @luigidimaio rispondo su #imprese e #innovazione pic.twitter.com/Gw4ESMut4W', '#regionali #Sicilia #imprese #innovazione'
'etnahitech', 0, 'Primo incontro con i candidati alle #regionali in #Sicilia confronto con @GiancarloCanc e @luigidimaio pic.twitter.com/erpIe7btl3', '#regionali #Sicilia'
'adbonaccorso', 0, u'#Sicilia #Messina #Elezioni #Regionali Franco De Domenico spiega perch\xe9 corre col Partito Democratico @pdnetwork - http:// bit.ly/2fOJ1ix', u'#Sicilia #Messina #Elezioni #Regionali'
'fede_allegretti', 0, 'Flavio Lombardo per @RSM_ Sicilia " Nella civilissima #Europa non tollerabile situazione scuola siciliana" @Rete_Studenti @udu_palermo #sicilia #regionali #studenti pic.twitter.com/LU47YmBxST', '#Europa #sicilia #regionali #studenti'
'fede_allegretti', 0, 'Andrea Manerchia per @udu_palermo "Avete un piano strategico ed economico reale per il diritto allo studio?" @RSM_ Sicilia @Rete_Studenti @udu_sind #sicilia #regionali pic.twitter.com/btVeFCgCaY', '#sicilia #regionali'
'Si24it', 0, 'Regionali Sicilia , a destra scoppia il caos liste. #Musumeci esclude #Armao : "Troppi saltafossi" http://www. si24.it/?p=414481 pic.twitter.com/o9BeazvPDN', '#Musumeci #Armao'
'fede_allegretti', 0, u'A Palermo, Facolt\xe0 di Giurisprudenza, @claudiofava1 e @Fabrizio_Micari a confronto. @Musumeci_Staff e @GiancarloCanc non pervenuti. #sicilia #regionali pic.twitter.com/Xq2IEeRj9l', u'#sicilia #regionali'
'alanwake_71', 1, '#RegionaliSicilia : i partiti di #Renzi e #Berlusconi ingrossano le liste con amici dei boss e impresentabili in odore di #mafia #PD #FI pic.twitter.com/kJGFirXnfc', '#RegionaliSicilia #Renzi #Berlusconi #mafia #PD #FI'
'katya_maugeri', 0, u'#ClaudioFavaPresidente #elezioni #Regionali #Sicilia https:// twitter.com/claudiofava1/s tatus/916200515079409664 \u2026', u'#ClaudioFavaPresidente #elezioni #Regionali #Sicilia'
'N36volpe1973', 0, u'La Notizia di Oggi Riguarda la Sicilia " Dal centrosinistra a Musumeci Regionali , saltafosso last minute " http:// info5stelle.blogspot.it/2017/10/la-not izia-di-oggi-riguarda-la-sicilia.html \u2026 #m5s pic.twitter.com/iGLUi3QdQ4', u'#m5s'
'M5S_Spagna', 0, 'http://www. giancarlocancelleri.it/programma/ #cancelleri #M5S #elezioni #Sicilia #RegionaliSicilia', '#cancelleri #M5S #elezioni #Sicilia #RegionaliSicilia'
'rossellavilardi', 0, 'Aperitivo propositivo, verso le regionali #M5S #Sicilia http:// ift.tt/2xjwIGl pic.twitter.com/vMIJ9wICcW', '#M5S #Sicilia'
'mlsSartorio', 0, u'#Regionali #Sicilia . #Armao \u2018 #Musumeci aveva assunto impegno con me\u2019 http://www. 10notizie.it/2017/10/05/reg ionali-sicilia-armao-musumeci-assunto-impegno/ \u2026', u'#Regionali #Sicilia #Armao #Musumeci'
'ilGrillodiPA', 1, u'Eccoci qua! Manchi solo tu ;) #Palermo #m5s #regionaliSicilia https:// twitter.com/rossellavilard i/status/916001010644127747 \u2026', u'#Palermo #m5s #regionaliSicilia'
'rossellavilardi', 13, 'Siamo in via Marchese di Villabianca 32 per il nostro aperitivo propositivo, vi aspetto! #regionaliSicilia #m5sSicilia #sicilia5Stelle pic.twitter.com/yz6mCZLjPe', '#regionaliSicilia #m5sSicilia #sicilia5Stelle'
'VirginiAvve', 1, 'Cento passi per la Sicilia . Guarda il video intero su https:// youtu.be/unvNii3vxZE #ClaudioFavaPresidente #Fava #RegionaliSicilia #5novembre2017 pic.twitter.com/CDqiYvTqeX', '#ClaudioFavaPresidente #Fava #RegionaliSicilia #5novembre2017'
'mantynsky_', 1, '#regionalisicilia Ormai quando fanno le peggiori porcate invocano la compattezza nazionale, che schifo #micari #crocetta #sicilia', '#regionalisicilia #micari #crocetta #sicilia'
'AngerandMisery', 0, u'In #Sicilia per le regionali ,la sfida \xe8 tra #M5S con @GiancarloCanc e #Cosanostra con #Musumeci', u'#Sicilia #M5S #Cosanostra #Musumeci'
'PaesiEtneiOggi', 0, u'#elezioni #regionali fuschigrad #sappiatelo #Sicilia #etna #Catania #forzacatania #forzaetna \u2026 https://www. instagram.com/p/BZ3iY2Kncab/', u'#elezioni #regionali #sappiatelo #Sicilia #etna #Catania #forzacatania #forzaetna'
'GDS_it', 0, u'#Regionali #sicilia , @ClaudioFava : "Preoccupato che la #mafia abbia propri referenti in\u2026 http:// gds.it/2017/10/05/reg ionali-fava-preoccupato-che-la-mafia-abbia-propri-referenti-in-liste-video_736455/?utm_medium=feed&utm_source=twitter.com&utm_campaign=Feed%3A+gds_twitter_feed \u2026 pic.twitter.com/QlicbAyfmQ', u'#Regionali #sicilia #mafia'
'infooggi', 0, 'caos #elezioni #regionali #Sicilia , presunto errore in #moduli #candidature riguardo #legge #Severino denunciato... http:// fb.me/6uSpW0BkN', '#elezioni #regionali #Sicilia #moduli #candidature #legge #Severino'
'NuovoSud', 0, '#Regionali in #Sicilia , pressing su Crocetta per ritirare #Megafono http:// ow.ly/KBdd30fEOyL #5ottobre', '#Regionali #Sicilia #Megafono #5ottobre'
'CarmelinaCarmi', 0, '#Regionali in #Sicilia : elezioni a rischio caos per moduli sbagliati @pdnetwork @PaoloGentiloni @Viminale https:// goo.gl/n58jvE', '#Regionali #Sicilia'
'avvarminio', 1, '#regionaliSicilia #UdC Se non sei "avvenente", se non hai vinto un concorso di bellezza e, soprattutto, se non... http:// fb.me/4w5srTyu3', '#regionaliSicilia #UdC'
'CapsicumSatira', 8, u"#Elezioni regionali in #Sicilia , l'antimafia controller\xe0 le liste: \u201cFacciamo l\u2019appello, picciotti!\u201d ( @elmorisco )", u'#Elezioni #Sicilia'
'elmorisco', 0, u"#Elezioni regionali in #Sicilia , l'antimafia controller\xe0 le liste: \u201cFacciamo l\u2019appello, picciotti!\u201d", u'#Elezioni #Sicilia'
'GilliFab', 0, u"#Regionali #Sicilia , l' #antimafia far\xe0 controlli sulle liste. Vabb\xe8, ma allora non si voter\xe0 mai.", u'#Regionali #Sicilia #antimafia'
'mlsSartorio', 0, u'#Sicilia : #regionali ,#Fava \u201cPrimo atto legge su #diritto allo #studio \u201d http://www. 10notizie.it/2017/10/04/245 15/ \u2026', u'#Sicilia #regionali #Fava #diritto #studio'
'NuovoSud', 0, '#Regionali in #Sicilia : Boschi e Micari presentano la lista Pd a #Catania http:// ow.ly/SUt330fDhgf #4ottobre', '#Regionali #Sicilia #Catania #4ottobre'
'AssintelSicilia', 2, 'Incontriamo i candidati alla Presidenza per confrontarci su imprese e innovazione. Presto il calendario completo #regionali #sicilia pic.twitter.com/Ke5teH0X6u', '#regionali #sicilia'
'etnahitech', 1, 'Incontriamo i candidati alla Presidenza per confrontarci su imprese e innovazione. Presto il calendario completo #regionali #sicilia pic.twitter.com/OgvSWjTJMW', '#regionali #sicilia'
'mlsSartorio', 0, u'#Regionali #Sicilia . #Micari presenta listino e assessori. #Baccei all\u2019 #Economia http://www. 10notizie.it/2017/10/03/reg ionali-sicilia-micari-presenta-listino-assessori/ \u2026', u'#Regionali #Sicilia #Micari #Baccei #Economia'
'jkat__', 0, 'Pillole di programma #CancelleriPresidente #SceglieteIlFuturo #RegionaliSicilia #M5S #Sicilia http://www. giancarlocancelleri.it/programma/', '#CancelleriPresidente #SceglieteIlFuturo #RegionaliSicilia #M5S #Sicilia'
'SalvoDeNatale', 0, u'#senzascuse #elezioniregionali #regionali #sicilia #elezioni #messina #ferdinandocroce #scrivicroce #diventer\xe0bel \u2026 http:// ift.tt/2fIf041', u'#senzascuse #elezioniregionali #regionali #sicilia #elezioni #messina #ferdinandocroce #scrivicroce #diventer'
'Si24it', 0, 'Regionali Sicilia , #Micari presenta la sua squadra: "In giunta Baccei, Abramo, Biundo e Torregrossa" http://www. si24.it/?p=414068 pic.twitter.com/lUYjYlY1uP', '#Micari'
'tomdimaria3', 0, '#RegionaliSicilia I candidati lista provincia di #Trapani #M5S http://www. giancarlocancelleri.it/candidati/', '#RegionaliSicilia #Trapani #M5S'
'francescovast', 1, 'A #Catania il caso del nipote di Raffaele #Lombardo candidato (o no?) in @forza_italia #Regionali #Sicilia http:// ift.tt/2xUdMML', '#Catania #Lombardo #Regionali #Sicilia'
'_Mirko_Valenti_', 0, '#MusumeciPresidente elezioni regionali #Sicilia 2017 #FratellidItalia #FDI pic.twitter.com/yBrjT6aQWM', '#MusumeciPresidente #Sicilia #FratellidItalia #FDI'
'AntoColucciPD', 0, '"Se il #Pd dovesse perdere alle regionali in Sicilia , Renzi dovrebbe fare una riflessione non un passo indietro.... http:// fb.me/6MUxdElcm', '#Pd'
'NuovoSud', 0, u'#Regionali in #Sicilia , venerd\xec il confronto tra gli aspiranti governatori http:// ow.ly/x1Tr30fBeqe #3ottobre', u'#Regionali #Sicilia #3ottobre'
'Cecetto_M5s', 0, u'Regionali Sicilia . Cambiano, assessore designato #M5s : \u201cVentimila contrattisti nei Comuni, basta precariato!\u201d http:// palermo.repubblica.it/cronaca/2017/1 0/02/news/regionali_sicilia_sindaco_anti-abusivi_designato_assessore_dai_grillini_grazie_per_la_fiducia_-177139180/ \u2026', u'#M5s'
'NuovoSud', 0, '#Regionali in #Sicilia : #Cancelleri lancia Cambiano, sindaco dei sindaci http:// ow.ly/BYqy30fzfeb #2ottobre', '#Regionali #Sicilia #Cancelleri #2ottobre'
'marcos_sup', 0, 'Non credo assolutamente ai sondaggi che alle #regionalisicilia danno in vantaggio #musumeci vs #cancellieri', '#regionalisicilia #musumeci #cancellieri'
'NicoCusimano1', 2, u'Venghino si\xf3ri venghino. Ancora pochi posti sul carro di #MusumeciScappa #Sicilia #regionali pic.twitter.com/FUG7LxUnH6', u'#MusumeciScappa #Sicilia #regionali'
'soniabetz1', 30, u'Il 5 novembre abbiamo la possibilit\xe0 di cambiare tutto, o adesso o mai pi\xf9! #M5S #RegionaliSicilia pic.twitter.com/eCFvrugMlE', u'#M5S #RegionaliSicilia'
'rossellavilardi', 19, u'Presentazione dei candidati #m5sSicilia a Isola delle Femmine! VIDEO: https:// m.facebook.com/story.php?stor y_fbid=10155732106394304&id=360817574303 \u2026 #m5s #regionaliSicilia pic.twitter.com/ZYvRIBpwwT', u'#m5sSicilia #m5s #regionaliSicilia'
'rossellavilardi', 6, u'A disposizione del #MoVimento5Stelle per cambiare la nostra fantastica #Sicilia !Contattatemi: https:// m.facebook.com/story.php?stor y_fbid=10155729470039304&id=360817574303 \u2026 #regionaliSicilia #m5s pic.twitter.com/K9t20zxLAd', u'#MoVimento5Stelle #Sicilia #regionaliSicilia #m5s'
